Fecha;anno;mes;dia;Fecha2;Tpromedio;Tmax;Hpromedio;Hmax;Vpromedio;Vmax;RSGSpromedio;RSGSmax;RSDSpromedio;RSDSmax;RSGHpromedio;RSGHmax;RDNpromedio;RDNmax
130809;2013;8;9;2013-08-09;6,728125;49,6;51,303125;99,5;2,56953125;6,69;4380,484375;22698;4354,703125;22589;4379,28125;22428;25,6875;512
130810;2013;8;10;2013-08-10;9,679861111;17,2;44,08819444;62,4;2,696041667;6,86;241,3611111;893;27,00694444;155;171,875;724;214,1944444;849
130811;2013;8;11;2013-08-11;8,779861111;11,6;62,81041667;94,2;2,625902778;6,79;19,04861111;91;14,5;71;19,54166667;93;4,409722222;19
130812;2013;8;12;2013-08-12;7,497916667;13,6;88,53402778;100;1,815208333;4,22;93,90277778;671;24,65972222;202;64,71527778;596;69,08333333;557
130813;2013;8;13;2013-08-13;7,915277778;15,2;63,18541667;100;2,884375;6,7;280,7013889;901;24,04861111;89;186,9236111;724;256,4513889;851
130814;2013;8;14;2013-08-14;13,75277778;25;34,79722222;53,5;3,05625;6,68;292,8263889;893;18,95138889;80;192,7986111;736;273,6736111;850
130815;2013;8;15;2013-08-15;15,15277778;21,9;33,78611111;52,3;3,0025;6,58;289,7986111;872;23,50694444;100;189,4791667;710;266,125;823
130816;2013;8;16;2013-08-16;14,63333333;24,4;39,20555556;51,9;2,514375;5,43;279,2291667;883;24,56944444;101;188,9861111;728;254,4375;829
130817;2013;8;17;2013-08-17;17,69027778;25,6;28,17569444;40,3;3,193541667;6,69;300,8125;912;21,84027778;85;199,4375;746;278,7083333;864
130818;2013;8;18;2013-08-18;14,08888889;19,9;52,21319444;100;2,484375;6,91;289,5486111;862;30,47222222;104;193,5069444;724;258,8055556;780
130819;2013;8;19;2013-08-19;9,938888889;16,4;83,04791667;100;1,441666667;7,09;176,125;746;72,81944444;280;147,8541667;640;103,0902778;494
130820;2013;8;20;2013-08-20;10,97708333;19,5;66,98194444;89,8;2,800486111;8,8;258,1875;844;43,70833333;137;182,3958333;701;214,4027778;718
130821;2013;8;21;2013-08-21;11,06041667;17,4;64,66458333;97,7;2,305208333;7,35;226,8263889;804;52,72916667;187;171,4375;722;173,9375;649
130822;2013;8;22;2013-08-22;10,25694444;16,8;56,12222222;81,9;2,159305556;6,26;169,0138889;865;72,8125;326;144,9930556;865;96,01388889;639
130823;2013;8;23;2013-08-23;10,28611111;14,8;57,30138889;79,7;2,323402778;6,07;94,13194444;591;62,35416667;260;93,23611111;581;31,6875;356
130824;2013;8;24;2013-08-24;8,572916667;15,6;79,35138889;100;1,804027778;4,33;201,6805556;737;61,15972222;290;167,7569444;699;140,3958333;563
130825;2013;8;25;2013-08-25;7,681944444;12,8;84,97916667;96,9;2,111597222;6,51;108,2777778;667;66,99305556;299;98,39583333;610;41,1875;412
130826;2013;8;26;2013-08-26;10,13125;17,7;62,01319444;99,7;2,395347222;4,68;299,3958333;898;37;140;205,3680556;768;262,2638889;817
130827;2013;8;27;2013-08-27;13,51458333;21,2;43,87708333;60,7;2,953958333;5,84;310,7986111;906;36,35416667;361;605;22428;274,25;838
130828;2013;8;28;2013-08-28;18,86944444;28,2;32,78263889;47,8;2,527152778;5,88;327,0138889;834;23,02777778;94;217,3541667;797;303,9097222;785
130829;2013;8;29;2013-08-29;12,21180556;17,9;76,53888889;100;1,945694444;4,74;280,2847222;787;59,81944444;326;196,6111111;745;220,4097222;673
130830;2013;8;30;2013-08-30;8,25625;11,5;98,66597222;100;1,200069444;4,32;34,08333333;195;26,28472222;151;34,27777778;195;7,541666667;44
130831;2013;8;31;2013-08-31;11,37986111;18,5;81,21736111;100;1,698263889;4,54;180,6736111;804;78,48611111;295;157,9097222;729;102,0138889;610
130901;2013;9;1;2013-09-01;12,66944444;18,5;67,25763889;89,1;2,615972222;7,24;101,8402778;846;51,56944444;278;96,20833333;764;50,23611111;621
130902;2013;9;2;2013-09-02;10,75347222;13,8;88,36666667;100;2,825555556;9,43;40,68055556;199;31,20138889;154;40,81944444;200;9,375;45
130903;2013;9;3;2013-09-03;16,27291667;23,4;59,48055556;100;2,744027778;6,42;244,5069444;834;48,20138889;269;194,9305556;817;196,1388889;778
130904;2013;9;4;2013-09-04;15,17569444;17,4;52,65763889;80,8;3,22125;8,47;55,06944444;246;42,25;189;54,63888889;244;12,6875;56
130905;2013;9;5;2013-09-05;13,59930556;19;68,36666667;100;1,966666667;4,39;183,6736111;777;69,63194444;330;150,4444444;764;113,9583333;649
130906;2013;9;6;2013-09-06;13,89722222;19;74,92569444;94,6;3,906388889;7,7;52,81944444;713;35,74305556;292;52,375;696;16,90972222;435
130907;2013;9;7;2013-09-07;14,79236111;20,1;79,52083333;100;2,536944444;6,53;117,6875;861;67,30555556;360;116,0416667;835;50,30555556;747
130908;2013;9;8;2013-09-08;19,70416667;28,9;52,20625;80,2;2,795972222;6,43;276,2847222;903;57,22916667;301;204,4930556;828;218,9305556;773
130909;2013;9;9;2013-09-09;19,89930556;24,5;54,5875;100;2,257986111;5,48;164,1111111;684;84,27083333;311;150,1111111;659;79,76388889;405
130910;2013;9;10;2013-09-10;14,28402778;20,5;88,19097222;100;2,185694444;5,71;227,4722222;834;75,46527778;285;190,3888889;801;151,8055556;669
130911;2013;9;11;2013-09-11;11,47986111;15,2;94,5625;100;2,584375;5,08;76,25;769;49,97222222;283;73,45138889;773;26,04166667;561
130912;2013;9;12;2013-09-12;8,291666667;11,6;86,92569444;100;1,687916667;3,88;73,54861111;450;54,42361111;275;71,09722222;442;18,74305556;181
130913;2013;9;13;2013-09-13;6,977083333;11;78,65416667;100;1,644513889;4,79;123,2152778;819;77,73611111;384;107,4513889;577;45,33333333;644
130914;2013;9;14;2013-09-14;6,428472222;11;70,62708333;92,1;2,4675;5,84;176,2777778;1039;92,61805556;388;145,9652778;737;83,40277778;793
130915;2013;9;15;2013-09-15;5,597222222;11,9;69,51597222;89;2,205694444;5,84;276,6180556;1003;56,9375;286;212,5763889;921;219,5763889;796
130916;2013;9;16;2013-09-16;4,068055556;8,9;77,73194444;99,9;2,313680556;6,61;138;945;68,43055556;348;119,8333333;940;69,34027778;678
130917;2013;9;17;2013-09-17;7,115972222;15,5;44,83819444;68;2,894861111;5,35;370,5486111;960;43,1875;241;255,9722222;898;327,3125;891
130918;2013;9;18;2013-09-18;11,23472222;19,8;36,65138889;57,4;2,753472222;6,36;364,4444444;929;34,25694444;194;258,5416667;900;330,0486111;876
130919;2013;9;19;2013-09-19;11,73055556;17;45,39097222;64,1;2,783263889;6,08;225,2083333;974;79,92361111;326;188,4513889;824;145,1597222;827
130920;2013;9;20;2013-09-20;9,534027778;16,3;67,41458333;84,2;2,779861111;6,43;180,5833333;1056;80,32638889;389;166,3263889;1012;100,0763889;812
130921;2013;9;21;2013-09-21;5,076388889;9;78,10833333;100;2,591875;5,75;204,3263889;989;55,06944444;374;138,6458333;828;149,2013889;877
130922;2013;9;22;2013-09-22;9,369444444;18,6;46,02569444;67,6;2,953541667;5,81;407,9236111;961;25,61111111;91;275,3402778;928;382,1736111;908
130923;2013;9;23;2013-09-23;15,49097222;25,3;27,65625;54,7;3,126736111;8,09;415,2013889;968;25,77777778;79;279,6736111;943;389,2986111;909
130924;2013;9;24;2013-09-24;17,57916667;25,8;27,77222222;63,6;3,910555556;7,46;404,375;965;28,95833333;95;274,9791667;924;375,2777778;911
130925;2013;9;25;2013-09-25;14,72083333;22,5;39,26736111;61,2;2,890625;6,7;409,8333333;948;32,8125;118;273,5555556;910;377;891
130926;2013;9;26;2013-09-26;9,828472222;14,4;67,73888889;100;2,043125;4,68;384,5069444;939;54,61111111;178;265,5486111;888;329,8194444;814
130927;2013;9;27;2013-09-27;9,19375;16,2;67,47916667;100;2,686805556;6,82;356,1319444;954;63,97916667;287;264;889;292,0416667;822
130928;2013;9;28;2013-09-28;8,641666667;15,8;39,87986111;67,2;2,748888889;6,4;421,2083333;970;29,13888889;91;285,8194444;955;392;908
130929;2013;9;29;2013-09-29;10,4;19,1;34,81666667;54,5;3,045208333;5,62;343,6597222;1073;78,84722222;354;257,25;1010;264,6805556;868
130930;2013;9;30;2013-09-30;10,16666667;16,4;44,12291667;60,8;2,741736111;6,47;255,6041667;959;79,06944444;354;192,0972222;819;176,4027778;895
131001;2013;10;1;2013-10-01;11,58125;18,2;50,93541667;75,5;2,448125;5,18;256,4444444;989;74,20138889;332;217,3333333;939;182,125;869
131002;2013;10;2;2013-10-02;10,50694444;16,2;61,64861111;82,9;2,561111111;7,21;237,9097222;918;78,01388889;332;193,0069444;839;159,7708333;794
131003;2013;10;3;2013-10-03;11,42638889;19,2;61,54236111;95,8;2,356180556;5,63;376,8541667;964;47,1875;211;279,5416667;946;329,5208333;858
131004;2013;10;4;2013-10-04;15,30625;25;36,03958333;55,2;3,079930556;5,34;442,9583333;1011;29,28472222;85;303,7361111;976;413,5833333;955
131005;2013;10;5;2013-10-05;17,49236111;26,3;33,36805556;45,3;3,062638889;5,53;433,2152778;1006;31,96527778;89;300,0555556;963;401,1527778;922
131006;2013;10;6;2013-10-06;15,20138889;22,2;51,31875;81,4;2,863194444;7,51;408,3402778;945;43,63888889;146;289,25;946;364,5902778;858
131007;2013;10;7;2013-10-07;14,58402778;24,6;67,63194444;100;2,357361111;6,13;410,25;968;48,47916667;133;292,2847222;959;361,6805556;871
131008;2013;10;8;2013-10-08;13,35;18,2;72,07152778;97,9;2,184652778;4,92;215,5347222;936;110,375;352;176,2083333;705;105,0138889;681
131009;2013;10;9;2013-10-09;14,63333333;23;63,44652778;100;2,631319444;6,4;418,8402778;1011;52,72222222;156;297,9930556;974;366,0625;916
131010;2013;10;10;2013-10-10;15,825;24,4;44,78819444;62,6;2,442638889;5,86;437,4652778;1013;35,54166667;95;304,8680556;971;401,8055556;930
131011;2013;10;11;2013-10-11;15,93125;24,8;46,72361111;66,5;2,689930556;6,46;426,2013889;999;40,07638889;118;299,4166667;957;385,9791667;901
131012;2013;10;12;2013-10-12;15,59097222;22,7;54,47708333;73,2;2,678125;6,35;425,2847222;976;45,96527778;132;300,1875;956;379,25;870
131013;2013;10;13;2013-10-13;16,08402778;23,7;57,21597222;79,3;2,619583333;6,28;438,4652778;999;40,59027778;112;307,3958333;978;397,7847222;897
131014;2013;10;14;2013-10-14;17,94722222;26,2;48,08819444;68,8;2,767847222;5,64;446,8055556;1017;36,51388889;102;311,9722222;981;410,1736111;925
131015;2013;10;15;2013-10-15;19,06805556;27,2;42,70833333;63,4;2,934166667;7,15;436,0555556;993;39,97916667;114;307,1597222;967;395,9861111;918
131016;2013;10;16;2013-10-16;18,54583333;27;46,26805556;66,2;3,129236111;6,87;442,7152778;1002;39,38888889;111;311,1458333;985;403,1319444;923
131017;2013;10;17;2013-10-17;19,99583333;28,8;38,725;56,7;3,080902778;6,76;459,2222222;1018;35,5;111;319,3263889;989;423,6111111;956
131018;2013;10;18;2013-10-18;17,23680556;23,6;55,25347222;75,8;2,313055556;4,89;210,8472222;866;116,9791667;417;190,7152778;870;93,81944444;568
131019;2013;10;19;2013-10-19;14,51458333;20,7;62,99375;92,4;2,764305556;7,4;397,7152778;1027;71,74305556;216;301,0277778;965;325,7708333;905
131020;2013;10;20;2013-10-20;11,63194444;18,1;73,86180556;100;2,942847222;8,24;290,1180556;1099;63,69444444;289;225,8680556;1072;226,2569444;933
131021;2013;10;21;2013-10-21;13,91944444;22,4;62,98263889;100;2,912291667;7,28;370,9583333;1033;67,42361111;365;288,7222222;992;303,4791667;973
131022;2013;10;22;2013-10-22;12,11111111;18,4;72,09375;96,1;2,648611111;6,07;206,7013889;990;128,2638889;457;190,6805556;974;78,22222222;559
131023;2013;10;23;2013-10-23;11,40416667;18,5;64,16597222;98,3;1,85125;3,92;259,3472222;1060;105,0416667;386;230,9861111;1066;154,0694444;905
131024;2013;10;24;2013-10-24;15,48958333;23,3;47,03611111;64,6;2,261319444;5,55;178,8263889;835;111,3541667;459;172,2361111;808;67,27777778;450
131025;2013;10;25;2013-10-25;14,31180556;21,4;58,94236111;76,7;2,636111111;6,6;397,3333333;1059;78,63888889;292;310,9930556;1049;318,6180556;892
131026;2013;10;26;2013-10-26;17,05902778;27,3;49,49652778;87,7;2,461041667;6,25;460,2083333;1042;40,01388889;182;331,7013889;1034;420,1875;979
131027;2013;10;27;2013-10-27;19,96597222;27,7;33,72847222;45,7;3,134027778;7,22;310,8194444;1045;110,8958333;414;256,0347222;845;199,7708333;917
131028;2013;10;28;2013-10-28;13,97083333;18,8;63,30972222;92,9;2,526041667;7,35;335,8680556;1033;87,79861111;412;265,1041667;999;247,9097222;928
131029;2013;10;29;2013-10-29;14,33541667;22,8;71,45486111;100;2,320555556;6,07;327,7291667;1062;82,59722222;347;281,6041667;1004;245;962
131030;2013;10;30;2013-10-30;11,54375;17,3;86,22708333;100;1,957152778;5,41;117,6666667;436;89,66666667;322;116,8125;432;27,77777778;114
131031;2013;10;31;2013-10-31;9,445833333;12;93,00694444;100;1,481527778;3,16;48,00694444;252;36,625;191;47,28472222;241;11,11111111;61
131101;2013;11;1;2013-11-01;12,41736111;21;78,61736111;100;2,245694444;6,25;271,1180556;1090;98,81944444;394;248,0208333;1085;172,1875;851
131102;2013;11;2;2013-11-02;15,90972222;24,7;57,38819444;91,4;2,608263889;6,6;484,9861111;1054;36,625;87;341,1805556;1032;448,2708333;977
131103;2013;11;3;2013-11-03;20,73333333;30,4;38,56944444;59,6;2,924236111;6,64;491,8958333;1047;29,22916667;78;344,375;1043;462,5277778;993
131104;2013;11;4;2013-11-04;19,35347222;27,1;46,5875;70,3;3,052777778;6,87;474,6388889;1018;38,45138889;107;335,2847222;1017;436,0972222;948
131105;2013;11;5;2013-11-05;18,14722222;26,2;55,45138889;77;2,705902778;6;478,7777778;1032;40;103;337,8472222;1017;438,6597222;954
131106;2013;11;6;2013-11-06;13,13402778;20,5;72,34861111;100;2,647361111;6,13;345,6458333;1031;52,63194444;342;267,9722222;1010;292,9027778;915
131107;2013;11;7;2013-11-07;15,86875;24,3;54,29375;100;2,884305556;6,87;482,1666667;1072;45,11805556;210;339,2847222;1075;436,9722222;999
131108;2013;11;8;2013-11-08;16,52222222;24,6;42,87361111;67,8;3,189861111;8,43;474,8333333;1033;39,77083333;104;338,4444444;1020;434,9375;965
131109;2013;11;9;2013-11-09;13,26041667;21,6;49,14861111;71,9;3,667569444;9,01;350,9513889;1087;76,13888889;271;295,3541667;1074;274,5833333;955
131110;2013;11;10;2013-11-10;11,51666667;18,5;67,6625;100;2,163472222;7,46;280,7638889;1008;107,0069444;463;215,9652778;994;173,6666667;904
131111;2013;11;11;2013-11-11;15,86388889;25;55,44583333;89;2,644375;5,97;477,2986111;1071;43,69444444;164;347,2638889;1031;433,4791667;977
131112;2013;11;12;2013-11-12;20,21875;28,8;37,86666667;63,6;3,019583333;6,62;509;1093;36,56944444;100;362,6805556;1078;472,3402778;1021
131113;2013;11;13;2013-11-13;21,90972222;31,4;26,06041667;37,1;3,320972222;9,33;500,7013889;1082;38,32638889;105;359,7916667;1073;462,25;999
131114;2013;11;14;2013-11-14;15,32013889;23,4;47,78125;84,1;3,313958333;8,53;510,8472222;1093;36,34027778;108;366,7847222;1094;474,5069444;1032
131115;2013;11;15;2013-11-15;19,27916667;29,9;41,89444444;77,7;2,588958333;4,76;532,7569444;1114;30,88888889;84;376,2777778;1114;501,7361111;1055
131116;2013;11;16;2013-11-16;22,69722222;31;25,83958333;45,7;3,678125;7,64;526,1388889;1114;33,36805556;99;375,0416667;1114;492,5972222;1055
131117;2013;11;17;2013-11-17;16,96666667;24,5;57,88541667;100;2,454583333;5,91;263,3819444;1156;122,5347222;382;241,7152778;1075;140,75;914
131118;2013;11;18;2013-11-18;13,62916667;18,5;83,93541667;100;2,322430556;5,96;430,7222222;1064;102,0416667;317;339,7361111;1063;328,6041667;902
131119;2013;11;19;2013-11-19;15,25277778;22,2;77,79027778;100;2,054652778;4,96;321,4861111;1060;105,0902778;466;258,6666667;1068;216,3333333;836
131120;2013;11;20;2013-11-20;18,37986111;26,2;58,33055556;86,4;2,740555556;6,29;496,9513889;1076;58,90277778;139;360,1180556;1065;437,9652778;955
131121;2013;11;21;2013-11-21;22,36597222;31,6;36,78472222;61,5;3,119583333;7,25;501,6180556;1077;43,50694444;112;363,7152778;1073;457,9166667;1001
131122;2013;11;22;2013-11-22;21,67777778;29,1;39,84166667;60,4;3,099027778;7,02;455,5486111;1206;64,20833333;305;347,9027778;1095;391,1180556;987
131123;2013;11;23;2013-11-23;18,40694444;24,7;55,85763889;74,6;2,703333333;5,88;308,8263889;949;126,5833333;408;259,2222222;926;182,1180556;816
131124;2013;11;24;2013-11-24;15,64722222;23,1;67,61319444;100;2,846527778;6,57;488,2083333;1076;72,5625;185;358,8472222;1077;415,5902778;942
131125;2013;11;25;2013-11-25;15,59166667;23,5;61,31319444;86,7;2,760138889;7,17;478,1597222;1096;66,26388889;217;351,8402778;1059;411,7152778;962
131126;2013;11;26;2013-11-26;13,37986111;19,1;63,12638889;86,3;2,803541667;7,26;504,1736111;1084;60,64583333;166;365,8819444;1076;443,4513889;986
131127;2013;11;27;2013-11-27;15,18263889;24,9;54,21111111;95;2,811111111;7,78;526,4027778;1116;38,25694444;96;379,1597222;1082;488,0208333;1041
131128;2013;11;28;2013-11-28;15,11944444;23,7;49,64513889;94,3;2,773333333;5,15;521,7569444;1095;40,02083333;95;375,0138889;1082;481,6875;1022
131129;2013;11;29;2013-11-29;18,30972222;27,2;41,17430556;61,1;2,748194444;6,48;517,3263889;1086;41,66666667;116;372,3402778;1092;475,4861111;1004
131130;2013;11;30;2013-11-30;19,44513889;27;40,91597222;57,2;3,138402778;7,19;515,75;1094;41,27083333;100;372,5486111;1078;474,25;1007
131201;2013;12;1;2013-12-01;19,88680556;28,2;44,46666667;64,1;3,202013889;6,67;521,8055556;1090;39,6875;98;376,1180556;1094;482,0763889;1016
131202;2013;12;2;2013-12-02;20,44027778;28,2;44,47152778;71,7;3,050416667;5,75;478,5833333;1112;73,22916667;303;355,3611111;1085;405,1875;1004
131203;2013;12;3;2013-12-03;23,01458333;32,1;31,43194444;50;2,695347222;6,64;476,4861111;1180;75,125;293;357,8958333;1106;401,2291667;1056
131204;2013;12;4;2013-12-04;20,76944444;27,3;32,34305556;48,5;3,536944444;7,78;509,5625;1090;52,15972222;139;368,6458333;1083;457,2569444;990
131205;2013;12;5;2013-12-05;19,29861111;26,2;41,72777778;54,7;2,866041667;6,63;388,1944444;1117;109,1111111;359;299,8680556;966;278,8888889;981
131206;2013;12;6;2013-12-06;19,84305556;28;41,77847222;64,9;3,125763889;7,25;505,2013889;1076;49,75694444;146;369,1041667;1060;455,3472222;986
131207;2013;12;7;2013-12-07;20,39513889;27,3;39,95902778;64,8;3,049930556;6,86;514,2708333;1067;43,09027778;105;370,2708333;1061;471;980
131208;2013;12;8;2013-12-08;13,75902778;19,6;68,83888889;100;3,185416667;6,76;382,6875;1104;90,06944444;448;290,7291667;1097;292,4305556;947
131209;2013;12;9;2013-12-09;17,18611111;27,3;58,14027778;97,4;2,546736111;6,59;521,1041667;1115;42,95833333;91;380,5;1096;478,0277778;1031
131210;2013;12;10;2013-12-10;21,26041667;30,1;41,38194444;58,4;2,896388889;7,4;526,5833333;1102;40,67361111;101;382,3888889;1112;485,7847222;1031
131211;2013;12;11;2013-12-11;20,9625;28,8;45,5875;65,5;2,870555556;6,09;455,0277778;1153;65,25;279;355,9791667;1109;389,5486111;999
131212;2013;12;12;2013-12-12;20,59652778;27,7;51,42222222;66,8;2,935347222;6,65;491,2916667;1085;54,45138889;121;367,8819444;1084;436,7013889;970
131213;2013;12;13;2013-12-13;20,16666667;26,7;55,17430556;73,8;2,497638889;5,83;510,3958333;1086;52,76388889;129;374,3472222;1086;457,5902778;981
131214;2013;12;14;2013-12-14;20,73541667;28,4;59,96041667;86,4;2,503472222;5,79;517,7986111;1093;56,65972222;132;378,3194444;1095;461,0833333;978
131215;2013;12;15;2013-12-15;20,66111111;27,4;58,79722222;79,4;2,3425;5,23;514,3055556;1084;57,18055556;129;375,8958333;1089;456,9236111;978
131216;2013;12;16;2013-12-16;21,80416667;29,8;55,22986111;82;2,565625;5,99;514,4375;1080;51,64583333;119;374,9305556;1081;462,6666667;980
131217;2013;12;17;2013-12-17;21,41319444;29;57,62847222;78,2;2,823680556;6,21;514,3194444;1092;51,33333333;114;376,6666667;1096;462,9166667;993
131218;2013;12;18;2013-12-18;20,04583333;27,2;65,42569444;91,1;2,345069444;6,15;493,0208333;1085;68,9375;210;364,4513889;1074;424,0833333;938
131219;2013;12;19;2013-12-19;19,83402778;27,5;68,75138889;100;2,597569444;5,63;513,7847222;1076;62,0625;150;373,2083333;1080;451,6597222;950
131220;2013;12;20;2013-12-20;19,53055556;26,8;70,51736111;100;2,358958333;5,92;508,4305556;1093;62,86111111;153;371,5972222;1062;445,3611111;984
131221;2013;12;21;2013-12-21;19,78333333;28,3;67,15069444;100;2,660902778;5,64;509,5416667;1084;61,09722222;153;372,3263889;1092;448,2916667;992
131222;2013;12;22;2013-12-22;20,32083333;26,5;63,57638889;85;2,681180556;5,44;512,7013889;1084;57,40277778;138;374,6180556;1083;455,1875;992
131223;2013;12;23;2013-12-23;21,13472222;28,3;64,1;86,9;2,261666667;6,03;491,4166667;1057;69,74305556;168;362,5;1045;421,5277778;926
131224;2013;12;24;2013-12-24;19,53958333;25,5;70,87569444;100;2,481319444;5,3;475,5138889;1045;90,25694444;214;355,6041667;1050;385,2847222;864
131225;2013;12;25;2013-12-25;17,13958333;23,1;85,06319444;100;2,141944444;6,1;312,3611111;1085;104,4375;515;253,6736111;1089;207,7291667;794
131226;2013;12;26;2013-12-26;20,57777778;28,1;64,46527778;100;2,57625;7,11;470,2986111;1081;76,23611111;190;359,0555556;1074;393,8402778;959
131227;2013;12;27;2013-12-27;22,6625;30,6;43,69097222;66,2;2,855625;6,92;510,3055556;1086;45,47222222;115;373,6805556;1077;464,7083333;990
131228;2013;12;28;2013-12-28;23,87430556;31,7;36,69513889;52,4;3,308263889;7,51;508,3819444;1098;44,85416667;120;374,5625;1096;463,3402778;1017
131229;2013;12;29;2013-12-29;23,78055556;31,6;33,95486111;48,7;3,322430556;7,44;530,0347222;1118;38,23611111;89;383,4027778;1113;491,7222222;1055
131230;2013;12;30;2013-12-30;22,01805556;29,7;44,58194444;66,4;3,041944444;7,9;507,2430556;1061;41,34722222;99;368,3472222;1063;465,6597222;986
131231;2013;12;31;2013-12-31;21,12291667;28,8;43,14236111;66,7;3,107847222;7,16;507,5277778;1075;41,79166667;98;367,625;1062;465,5486111;991
140101;2014;1;1;2014-01-01;19,74097222;26,9;40,66736111;58,8;2,9675;6,92;513,4305556;1069;39,59722222;92;371,4513889;1077;473,75;998
140102;2014;1;2;2014-01-02;19,3625;26,6;48,30833333;68,3;3,239861111;7,46;457,0069444;1206;66,56944444;345;336,3680556;1063;390,3680556;980
140103;2014;1;3;2014-01-03;21,91666667;30,2;34,98125;59,1;3,017777778;6,2;521,8055556;1092;38,74305556;114;376,3611111;1086;482,8819444;1021
140104;2014;1;4;2014-01-04;24,67291667;32,5;26,22638889;41,6;3,096805556;6,34;476,5902778;1096;52,35416667;225;358,9861111;1084;424,0972222;1022
140105;2014;1;5;2014-01-05;22,92083333;29,5;40,42361111;54,1;2,958958333;5,2;425,6388889;981;88,625;214;324,9097222;984;336,8888889;776
140106;2014;1;6;2014-01-06;23,49583333;31,6;46,3125;63,5;2,940555556;6,77;461,2916667;1031;73,92361111;178;346,0555556;1019;387,2361111;884
140107;2014;1;7;2014-01-07;24,88958333;33,3;34,17361111;56,9;3,296597222;7,49;504,0277778;1089;48,47916667;133;366,6180556;1058;455,4375;993
140108;2014;1;8;2014-01-08;21,63819444;28,3;41,00138889;73,3;3,612986111;7,47;432,3125;1046;73,6875;244;333,8194444;1038;358,5;929
140109;2014;1;9;2014-01-09;19,78402778;27,4;56,51458333;84,6;2,977361111;6,6;421,6111111;1032;90,23611111;223;326,9375;1007;331,2638889;856
140110;2014;1;10;2014-01-10;22,05625;30,2;40,56458333;60,4;3,061458333;7,02;484,4305556;1056;62,625;143;355,7291667;1042;421,7222222;921
140111;2014;1;11;2014-01-11;23,5;33,2;35,54791667;53,7;3,021041667;7,56;493,0694444;1063;53,42361111;135;361,2847222;1048;439,5347222;965
140112;2014;1;12;2014-01-12;23,01666667;32;37,49513889;51,8;3,123194444;6,18;474,8194444;1038;59,09027778;137;349,8888889;1028;415,5486111;921
140113;2014;1;13;2014-01-13;21,16666667;28,1;51,96319444;66,2;2,545069444;6,15;468,3472222;1035;59,29166667;148;345,2777778;1021;408,9444444;908
140114;2014;1;14;2014-01-14;22,64166667;30,2;51,73472222;74,9;2,427847222;6,37;412,6319444;1070;79,4375;260;328,4236111;995;333,1319444;876
140115;2014;1;15;2014-01-15;24,38333333;30,6;47,09583333;59,7;2,924791667;6,55;459,9513889;1007;58,57638889;146;340,0555556;998;401,3680556;891
140116;2014;1;16;2014-01-16;22,03611111;29,2;58,55486111;81,3;2,604097222;6,64;441,1875;982;89,27777778;259;339,2291667;975;351,8333333;808
140117;2014;1;17;2014-01-17;21,11458333;29,2;60,80138889;83,2;2,428541667;7,13;404,4583333;1013;104,3125;334;323,8888889;979;300,0625;782
140118;2014;1;18;2014-01-18;20,68194444;28,5;60,75486111;74,5;1,65875;4,21;193,7361111;986;112,6805556;462;178,2847222;930;80,90972222;642
140119;2014;1;19;2014-01-19;21,15763889;28,3;59,59166667;82,2;2,728402778;7,46;483,5972222;1030;50,96527778;122;350,3402778;1018;432,6597222;929
140120;2014;1;20;2014-01-20;19,24930556;28,8;62,46111111;89,4;2,786180556;7,6;476,9652778;1031;49,24305556;123;346,6736111;1009;427,6875;936
140121;2014;1;21;2014-01-21;19,73055556;29;54,6625;84,3;2,743541667;6,39;492,5625;1044;38,90972222;94;352,3958333;1025;453,4444444;978
140122;2014;1;22;2014-01-22;19,60625;27,6;54,78125;71,3;2,255;5,33;346,3472222;1179;96,10416667;425;287,9861111;1108;250,1111111;958
140123;2014;1;23;2014-01-23;18,34444444;26,7;57,65833333;83,8;2,753402778;7,97;422,2430556;1112;111,2291667;437;313,9930556;1105;310,9305556;928
140124;2014;1;24;2014-01-24;19,13472222;27,3;61,84513889;100;2,744236111;6,98;499;1071;46,11805556;125;360,9652778;1075;452,7152778;983
140125;2014;1;25;2014-01-25;20,54513889;28,9;45,33194444;64,4;2,674513889;7,23;499,7916667;1079;43,09722222;109;362,8055556;1080;456,6736111;990
140126;2014;1;26;2014-01-26;19,78402778;27,7;51,72569444;68,1;2,554513889;5,78;483,2569444;1082;54,47916667;145;358,1180556;1075;428,7430556;971
140127;2014;1;27;2014-01-27;16,89583333;23,5;64,01666667;81,5;2,764930556;6,12;474,0277778;1050;73,13888889;189;349,6666667;1048;400,9861111;907
140128;2014;1;28;2014-01-28;19,45694444;28;59,79097222;91,5;2,42375;6,49;481,0972222;1070;53,40277778;150;354,3888889;1061;427,6597222;968
140129;2014;1;29;2014-01-29;22,68958333;31,6;44,475;63;2,960347222;6,69;497,6041667;1069;40,1875;103;357,9027778;1064;457,25;995
140130;2014;1;30;2014-01-30;22,5625;29,8;45,27361111;61,9;3,302847222;6,95;492,8819444;1071;40,61111111;101;354,5;1062;452,0763889;981
140131;2014;1;31;2014-01-31;22,28333333;30,4;48,49097222;66,8;3,050972222;7,39;495,7222222;1085;36,68055556;89;356,0347222;1071;458,9444444;1009
140201;2014;2;1;2014-02-01;20,62569444;26,9;46,56666667;69,1;3,147847222;7,21;464,0763889;1041;57,05555556;145;338,4722222;1050;406,9861111;920
