Fecha,anno,mes,dia,Fecha2,Tpromedio,Tmax,Hpromedio,Hmax,Vpromedio,Vmax,RSGSpromedio,RSGSmax,RSDSpromedio,RSDSmax,RSGHpromedio,RSGHmax,RDNpromedio,RDNmax
130831,2013,8,31,31-08-2013,11.37986111,,81.21736111,,1.698263889,,180.6736111,,78.48611111,,157.9097222,,102.0138889,0
130901,2013,9,1,01-09-2013,12.66944444,,67.25763889,,2.615972222,,101.8402778,,51.56944444,,96.20833333,,50.23611111,0
130902,2013,9,2,02-09-2013,10.75347222,,88.36666667,,2.825555556,,40.68055556,,31.20138889,,40.81944444,,9.375,0
130903,2013,9,3,03-09-2013,16.27291667,,59.48055556,,2.744027778,,244.5069444,,48.20138889,,194.9305556,,196.1388889,0
130904,2013,9,4,04-09-2013,15.17569444,,52.65763889,,3.22125,,55.06944444,,42.25,,54.63888889,,12.6875,0
130905,2013,9,5,05-09-2013,13.59930556,,68.36666667,,1.966666667,,183.6736111,,69.63194444,,150.4444444,,113.9583333,0
130906,2013,9,6,06-09-2013,13.89722222,,74.92569444,,3.906388889,,52.81944444,,35.74305556,,52.375,,16.90972222,0
130907,2013,9,7,07-09-2013,14.79236111,,79.52083333,,2.536944444,,117.6875,,67.30555556,,116.0416667,,50.30555556,0
130908,2013,9,8,08-09-2013,19.70416667,,52.20625,,2.795972222,,276.2847222,,57.22916667,,204.4930556,,218.9305556,0
130909,2013,9,9,09-09-2013,19.89930556,,54.5875,,2.257986111,,164.1111111,,84.27083333,,150.1111111,,79.76388889,0
130910,2013,9,10,10-09-2013,14.28402778,,88.19097222,,2.185694444,,227.4722222,,75.46527778,,190.3888889,,151.8055556,0
130911,2013,9,11,11-09-2013,11.47986111,,94.5625,,2.584375,,76.25,,49.97222222,,73.45138889,,26.04166667,0
130912,2013,9,12,12-09-2013,8.291666667,,86.92569444,,1.687916667,,73.54861111,,54.42361111,,71.09722222,,18.74305556,0
130913,2013,9,13,13-09-2013,6.977083333,,78.65416667,,1.644513889,,123.2152778,,77.73611111,,107.4513889,,45.33333333,0
130914,2013,9,14,14-09-2013,6.428472222,,70.62708333,,2.4675,,176.2777778,,92.61805556,,145.9652778,,83.40277778,0
130915,2013,9,15,15-09-2013,5.597222222,,69.51597222,,2.205694444,,276.6180556,,56.9375,,212.5763889,,219.5763889,0
130916,2013,9,16,16-09-2013,4.068055556,,77.73194444,,2.313680556,,138,,68.43055556,,119.8333333,,69.34027778,0
130917,2013,9,17,17-09-2013,7.115972222,,44.83819444,,2.894861111,,370.5486111,,43.1875,,255.9722222,,327.3125,0
130918,2013,9,18,18-09-2013,11.23472222,,36.65138889,,2.753472222,,364.4444444,,34.25694444,,258.5416667,,330.0486111,0
130919,2013,9,19,19-09-2013,11.73055556,,45.39097222,,2.783263889,,225.2083333,,79.92361111,,188.4513889,,145.1597222,0
130920,2013,9,20,20-09-2013,9.534027778,,67.41458333,,2.779861111,,180.5833333,,80.32638889,,166.3263889,,100.0763889,0
130921,2013,9,21,21-09-2013,5.076388889,,78.10833333,,2.591875,,204.3263889,,55.06944444,,138.6458333,,149.2013889,0
130922,2013,9,22,22-09-2013,9.369444444,,46.02569444,,2.953541667,,407.9236111,,25.61111111,,275.3402778,,382.1736111,0
130923,2013,9,23,23-09-2013,15.49097222,,27.65625,,3.126736111,,415.2013889,,25.77777778,,279.6736111,,389.2986111,0
130924,2013,9,24,24-09-2013,17.57916667,,27.77222222,,3.910555556,,404.375,,28.95833333,,274.9791667,,375.2777778,0
130925,2013,9,25,25-09-2013,14.72083333,,39.26736111,,2.890625,,409.8333333,,32.8125,,273.5555556,,377,0
130926,2013,9,26,26-09-2013,9.828472222,,67.73888889,,2.043125,,384.5069444,,54.61111111,,265.5486111,,329.8194444,0
130927,2013,9,27,27-09-2013,9.19375,,67.47916667,,2.686805556,,356.1319444,,63.97916667,,264,,292.0416667,0
130928,2013,9,28,28-09-2013,8.641666667,,39.87986111,,2.748888889,,421.2083333,,29.13888889,,285.8194444,,392,0
130929,2013,9,29,29-09-2013,10.4,,34.81666667,,3.045208333,,343.6597222,,78.84722222,,257.25,,264.6805556,0
130930,2013,9,30,30-09-2013,10.16666667,,44.12291667,,2.741736111,,255.6041667,,79.06944444,,192.0972222,,176.4027778,0
131001,2013,10,1,01-10-2013,11.58125,,50.93541667,,2.448125,,256.4444444,,74.20138889,,217.3333333,,182.125,0
131002,2013,10,2,02-10-2013,10.50694444,,61.64861111,,2.561111111,,237.9097222,,78.01388889,,193.0069444,,159.7708333,0
131003,2013,10,3,03-10-2013,11.42638889,,61.54236111,,2.356180556,,376.8541667,,47.1875,,279.5416667,,329.5208333,0
131004,2013,10,4,04-10-2013,15.30625,,36.03958333,,3.079930556,,442.9583333,,29.28472222,,303.7361111,,413.5833333,0
131005,2013,10,5,05-10-2013,17.49236111,,33.36805556,,3.062638889,,433.2152778,,31.96527778,,300.0555556,,401.1527778,0
131006,2013,10,6,06-10-2013,15.20138889,,51.31875,,2.863194444,,408.3402778,,43.63888889,,289.25,,364.5902778,0
131007,2013,10,7,07-10-2013,14.58402778,,67.63194444,,2.357361111,,410.25,,48.47916667,,292.2847222,,361.6805556,0
131008,2013,10,8,08-10-2013,13.35,,72.07152778,,2.184652778,,215.5347222,,110.375,,176.2083333,,105.0138889,0
131009,2013,10,9,09-10-2013,14.63333333,,63.44652778,,2.631319444,,418.8402778,,52.72222222,,297.9930556,,366.0625,0
131010,2013,10,10,10-10-2013,15.825,,44.78819444,,2.442638889,,437.4652778,,35.54166667,,304.8680556,,401.8055556,0
131011,2013,10,11,11-10-2013,15.93125,,46.72361111,,2.689930556,,426.2013889,,40.07638889,,299.4166667,,385.9791667,0
131012,2013,10,12,12-10-2013,15.59097222,,54.47708333,,2.678125,,425.2847222,,45.96527778,,300.1875,,379.25,0
131013,2013,10,13,13-10-2013,16.08402778,,57.21597222,,2.619583333,,438.4652778,,40.59027778,,307.3958333,,397.7847222,0
131014,2013,10,14,14-10-2013,17.94722222,,48.08819444,,2.767847222,,446.8055556,,36.51388889,,311.9722222,,410.1736111,0
131015,2013,10,15,15-10-2013,19.06805556,,42.70833333,,2.934166667,,436.0555556,,39.97916667,,307.1597222,,395.9861111,0
131016,2013,10,16,16-10-2013,18.54583333,,46.26805556,,3.129236111,,442.7152778,,39.38888889,,311.1458333,,403.1319444,0
131017,2013,10,17,17-10-2013,19.99583333,,38.725,,3.080902778,,459.2222222,,35.5,,319.3263889,,423.6111111,0
131018,2013,10,18,18-10-2013,17.23680556,,55.25347222,,2.313055556,,210.8472222,,116.9791667,,190.7152778,,93.81944444,0
131019,2013,10,19,19-10-2013,14.51458333,,62.99375,,2.764305556,,397.7152778,,71.74305556,,301.0277778,,325.7708333,0
131020,2013,10,20,20-10-2013,11.63194444,,73.86180556,,2.942847222,,290.1180556,,63.69444444,,225.8680556,,226.2569444,0
131021,2013,10,21,21-10-2013,13.91944444,,62.98263889,,2.912291667,,370.9583333,,67.42361111,,288.7222222,,303.4791667,0
131022,2013,10,22,22-10-2013,12.11111111,,72.09375,,2.648611111,,206.7013889,,128.2638889,,190.6805556,,78.22222222,0
131023,2013,10,23,23-10-2013,11.40416667,,64.16597222,,1.85125,,259.3472222,,105.0416667,,230.9861111,,154.0694444,0
131024,2013,10,24,24-10-2013,15.48958333,,47.03611111,,2.261319444,,178.8263889,,111.3541667,,172.2361111,,67.27777778,0
131025,2013,10,25,25-10-2013,14.31180556,,58.94236111,,2.636111111,,397.3333333,,78.63888889,,310.9930556,,318.6180556,0
131026,2013,10,26,26-10-2013,17.05902778,,49.49652778,,2.461041667,,460.2083333,,40.01388889,,331.7013889,,420.1875,0
131027,2013,10,27,27-10-2013,19.96597222,,33.72847222,,3.134027778,,310.8194444,,110.8958333,,256.0347222,,199.7708333,0
131028,2013,10,28,28-10-2013,13.97083333,,63.30972222,,2.526041667,,335.8680556,,87.79861111,,265.1041667,,247.9097222,0
131029,2013,10,29,29-10-2013,14.33541667,,71.45486111,,2.320555556,,327.7291667,,82.59722222,,281.6041667,,245,0
131030,2013,10,30,30-10-2013,11.54375,,86.22708333,,1.957152778,,117.6666667,,89.66666667,,116.8125,,27.77777778,0
131031,2013,10,31,31-10-2013,9.445833333,,93.00694444,,1.481527778,,48.00694444,,36.625,,47.28472222,,11.11111111,0
131101,2013,11,1,01-11-2013,12.41736111,,78.61736111,,2.245694444,,271.1180556,,98.81944444,,248.0208333,,172.1875,0
131102,2013,11,2,02-11-2013,15.90972222,,57.38819444,,2.608263889,,484.9861111,,36.625,,341.1805556,,448.2708333,0
131103,2013,11,3,03-11-2013,20.73333333,,38.56944444,,2.924236111,,491.8958333,,29.22916667,,344.375,,462.5277778,0
131104,2013,11,4,04-11-2013,19.35347222,,46.5875,,3.052777778,,474.6388889,,38.45138889,,335.2847222,,436.0972222,0
131105,2013,11,5,05-11-2013,18.14722222,,55.45138889,,2.705902778,,478.7777778,,40,,337.8472222,,438.6597222,0
131106,2013,11,6,06-11-2013,13.13402778,,72.34861111,,2.647361111,,345.6458333,,52.63194444,,267.9722222,,292.9027778,0
131107,2013,11,7,07-11-2013,15.86875,,54.29375,,2.884305556,,482.1666667,,45.11805556,,339.2847222,,436.9722222,0
131108,2013,11,8,08-11-2013,16.52222222,,42.87361111,,3.189861111,,474.8333333,,39.77083333,,338.4444444,,434.9375,0
131109,2013,11,9,09-11-2013,13.26041667,,49.14861111,,3.667569444,,350.9513889,,76.13888889,,295.3541667,,274.5833333,0
131110,2013,11,10,10-11-2013,11.51666667,,67.6625,,2.163472222,,280.7638889,,107.0069444,,215.9652778,,173.6666667,0
131111,2013,11,11,11-11-2013,15.86388889,,55.44583333,,2.644375,,477.2986111,,43.69444444,,347.2638889,,433.4791667,0
131112,2013,11,12,12-11-2013,20.21875,,37.86666667,,3.019583333,,509,,36.56944444,,362.6805556,,472.3402778,0
131113,2013,11,13,13-11-2013,21.90972222,,26.06041667,,3.320972222,,500.7013889,,38.32638889,,359.7916667,,462.25,0
131114,2013,11,14,14-11-2013,15.32013889,,47.78125,,3.313958333,,510.8472222,,36.34027778,,366.7847222,,474.5069444,0
131115,2013,11,15,15-11-2013,19.27916667,,41.89444444,,2.588958333,,532.7569444,,30.88888889,,376.2777778,,501.7361111,0
131116,2013,11,16,16-11-2013,22.69722222,,25.83958333,,3.678125,,526.1388889,,33.36805556,,375.0416667,,492.5972222,0
131117,2013,11,17,17-11-2013,16.96666667,,57.88541667,,2.454583333,,263.3819444,,122.5347222,,241.7152778,,140.75,0
131118,2013,11,18,18-11-2013,13.62916667,,83.93541667,,2.322430556,,430.7222222,,102.0416667,,339.7361111,,328.6041667,0
131119,2013,11,19,19-11-2013,15.25277778,,77.79027778,,2.054652778,,321.4861111,,105.0902778,,258.6666667,,216.3333333,0
131120,2013,11,20,20-11-2013,18.37986111,,58.33055556,,2.740555556,,496.9513889,,58.90277778,,360.1180556,,437.9652778,0
131121,2013,11,21,21-11-2013,22.36597222,,36.78472222,,3.119583333,,501.6180556,,43.50694444,,363.7152778,,457.9166667,0
131122,2013,11,22,22-11-2013,21.67777778,,39.84166667,,3.099027778,,455.5486111,,64.20833333,,347.9027778,,391.1180556,0
131123,2013,11,23,23-11-2013,18.40694444,,55.85763889,,2.703333333,,308.8263889,,126.5833333,,259.2222222,,182.1180556,0
131124,2013,11,24,24-11-2013,15.64722222,,67.61319444,,2.846527778,,488.2083333,,72.5625,,358.8472222,,415.5902778,0
131125,2013,11,25,25-11-2013,15.59166667,,61.31319444,,2.760138889,,478.1597222,,66.26388889,,351.8402778,,411.7152778,0
131126,2013,11,26,26-11-2013,13.37986111,,63.12638889,,2.803541667,,504.1736111,,60.64583333,,365.8819444,,443.4513889,0
131127,2013,11,27,27-11-2013,15.18263889,,54.21111111,,2.811111111,,526.4027778,,38.25694444,,379.1597222,,488.0208333,0
131128,2013,11,28,28-11-2013,15.11944444,,49.64513889,,2.773333333,,521.7569444,,40.02083333,,375.0138889,,481.6875,0
131129,2013,11,29,29-11-2013,18.30972222,,41.17430556,,2.748194444,,517.3263889,,41.66666667,,372.3402778,,475.4861111,0
131130,2013,11,30,30-11-2013,19.44513889,,40.91597222,,3.138402778,,515.75,,41.27083333,,372.5486111,,474.25,0
131201,2013,12,1,01-12-2013,19.88680556,,44.46666667,,3.202013889,,521.8055556,,39.6875,,376.1180556,,482.0763889,0
131202,2013,12,2,02-12-2013,20.44027778,,44.47152778,,3.050416667,,478.5833333,,73.22916667,,355.3611111,,405.1875,0
131203,2013,12,3,03-12-2013,23.01458333,,31.43194444,,2.695347222,,476.4861111,,75.125,,357.8958333,,401.2291667,0
131204,2013,12,4,04-12-2013,20.76944444,,32.34305556,,3.536944444,,509.5625,,52.15972222,,368.6458333,,457.2569444,0
131205,2013,12,5,05-12-2013,19.29861111,,41.72777778,,2.866041667,,388.1944444,,109.1111111,,299.8680556,,278.8888889,0
131206,2013,12,6,06-12-2013,19.84305556,,41.77847222,,3.125763889,,505.2013889,,49.75694444,,369.1041667,,455.3472222,0
131207,2013,12,7,07-12-2013,20.39513889,,39.95902778,,3.049930556,,514.2708333,,43.09027778,,370.2708333,,471,0
131208,2013,12,8,08-12-2013,13.75902778,,68.83888889,,3.185416667,,382.6875,,90.06944444,,290.7291667,,292.4305556,0
131209,2013,12,9,09-12-2013,17.18611111,,58.14027778,,2.546736111,,521.1041667,,42.95833333,,380.5,,478.0277778,0
131210,2013,12,10,10-12-2013,21.26041667,,41.38194444,,2.896388889,,526.5833333,,40.67361111,,382.3888889,,485.7847222,0
131211,2013,12,11,11-12-2013,20.9625,,45.5875,,2.870555556,,455.0277778,,65.25,,355.9791667,,389.5486111,0
131212,2013,12,12,12-12-2013,20.59652778,,51.42222222,,2.935347222,,491.2916667,,54.45138889,,367.8819444,,436.7013889,0
131213,2013,12,13,13-12-2013,20.16666667,,55.17430556,,2.497638889,,510.3958333,,52.76388889,,374.3472222,,457.5902778,0
131214,2013,12,14,14-12-2013,20.73541667,,59.96041667,,2.503472222,,517.7986111,,56.65972222,,378.3194444,,461.0833333,0
131215,2013,12,15,15-12-2013,20.66111111,,58.79722222,,2.3425,,514.3055556,,57.18055556,,375.8958333,,456.9236111,0
131216,2013,12,16,16-12-2013,21.80416667,,55.22986111,,2.565625,,514.4375,,51.64583333,,374.9305556,,462.6666667,0
131217,2013,12,17,17-12-2013,21.41319444,,57.62847222,,2.823680556,,514.3194444,,51.33333333,,376.6666667,,462.9166667,0
131218,2013,12,18,18-12-2013,20.04583333,,65.42569444,,2.345069444,,493.0208333,,68.9375,,364.4513889,,424.0833333,0
131219,2013,12,19,19-12-2013,19.83402778,,68.75138889,,2.597569444,,513.7847222,,62.0625,,373.2083333,,451.6597222,0
131220,2013,12,20,20-12-2013,19.53055556,,70.51736111,,2.358958333,,508.4305556,,62.86111111,,371.5972222,,445.3611111,0
131221,2013,12,21,21-12-2013,19.78333333,,67.15069444,,2.660902778,,509.5416667,,61.09722222,,372.3263889,,448.2916667,0
131222,2013,12,22,22-12-2013,20.32083333,,63.57638889,,2.681180556,,512.7013889,,57.40277778,,374.6180556,,455.1875,0
131223,2013,12,23,23-12-2013,21.13472222,,64.1,,2.261666667,,491.4166667,,69.74305556,,362.5,,421.5277778,0
131224,2013,12,24,24-12-2013,19.53958333,,70.87569444,,2.481319444,,475.5138889,,90.25694444,,355.6041667,,385.2847222,0
131225,2013,12,25,25-12-2013,17.13958333,,85.06319444,,2.141944444,,312.3611111,,104.4375,,253.6736111,,207.7291667,0
131226,2013,12,26,26-12-2013,20.57777778,,64.46527778,,2.57625,,470.2986111,,76.23611111,,359.0555556,,393.8402778,0
131227,2013,12,27,27-12-2013,22.6625,,43.69097222,,2.855625,,510.3055556,,45.47222222,,373.6805556,,464.7083333,0
131228,2013,12,28,28-12-2013,23.87430556,,36.69513889,,3.308263889,,508.3819444,,44.85416667,,374.5625,,463.3402778,0
131229,2013,12,29,29-12-2013,23.78055556,,33.95486111,,3.322430556,,530.0347222,,38.23611111,,383.4027778,,491.7222222,0
131230,2013,12,30,30-12-2013,22.01805556,,44.58194444,,3.041944444,,507.2430556,,41.34722222,,368.3472222,,465.6597222,0
131231,2013,12,31,31-12-2013,21.12291667,,43.14236111,,3.107847222,,507.5277778,,41.79166667,,367.625,,465.5486111,0
140101,2014,1,1,01-01-2014,19.74097222,,40.66736111,,2.9675,,513.4305556,,39.59722222,,371.4513889,,473.75,0
140102,2014,1,2,02-01-2014,19.3625,,48.30833333,,3.239861111,,457.0069444,,66.56944444,,336.3680556,,390.3680556,0
140103,2014,1,3,03-01-2014,21.91666667,,34.98125,,3.017777778,,521.8055556,,38.74305556,,376.3611111,,482.8819444,0
140104,2014,1,4,04-01-2014,24.67291667,,26.22638889,,3.096805556,,476.5902778,,52.35416667,,358.9861111,,424.0972222,0
140105,2014,1,5,05-01-2014,22.92083333,,40.42361111,,2.958958333,,425.6388889,,88.625,,324.9097222,,336.8888889,0
140106,2014,1,6,06-01-2014,23.49583333,,46.3125,,2.940555556,,461.2916667,,73.92361111,,346.0555556,,387.2361111,0
140107,2014,1,7,07-01-2014,24.88958333,,34.17361111,,3.296597222,,504.0277778,,48.47916667,,366.6180556,,455.4375,0
140108,2014,1,8,08-01-2014,21.63819444,,41.00138889,,3.612986111,,432.3125,,73.6875,,333.8194444,,358.5,0
140109,2014,1,9,09-01-2014,19.78402778,,56.51458333,,2.977361111,,421.6111111,,90.23611111,,326.9375,,331.2638889,0
140110,2014,1,10,10-01-2014,22.05625,,40.56458333,,3.061458333,,484.4305556,,62.625,,355.7291667,,421.7222222,0
140111,2014,1,11,11-01-2014,23.5,,35.54791667,,3.021041667,,493.0694444,,53.42361111,,361.2847222,,439.5347222,0
140112,2014,1,12,12-01-2014,23.01666667,,37.49513889,,3.123194444,,474.8194444,,59.09027778,,349.8888889,,415.5486111,0
140113,2014,1,13,13-01-2014,21.16666667,,51.96319444,,2.545069444,,468.3472222,,59.29166667,,345.2777778,,408.9444444,0
140114,2014,1,14,14-01-2014,22.64166667,,51.73472222,,2.427847222,,412.6319444,,79.4375,,328.4236111,,333.1319444,0
140115,2014,1,15,15-01-2014,24.38333333,,47.09583333,,2.924791667,,459.9513889,,58.57638889,,340.0555556,,401.3680556,0
140116,2014,1,16,16-01-2014,22.03611111,,58.55486111,,2.604097222,,441.1875,,89.27777778,,339.2291667,,351.8333333,0
140117,2014,1,17,17-01-2014,21.11458333,,60.80138889,,2.428541667,,404.4583333,,104.3125,,323.8888889,,300.0625,0
140118,2014,1,18,18-01-2014,20.68194444,,60.75486111,,1.65875,,193.7361111,,112.6805556,,178.2847222,,80.90972222,0
140119,2014,1,19,19-01-2014,21.15763889,,59.59166667,,2.728402778,,483.5972222,,50.96527778,,350.3402778,,432.6597222,0
140120,2014,1,20,20-01-2014,19.24930556,,62.46111111,,2.786180556,,476.9652778,,49.24305556,,346.6736111,,427.6875,0
140121,2014,1,21,21-01-2014,19.73055556,,54.6625,,2.743541667,,492.5625,,38.90972222,,352.3958333,,453.4444444,0
140122,2014,1,22,22-01-2014,19.60625,,54.78125,,2.255,,346.3472222,,96.10416667,,287.9861111,,250.1111111,0
140123,2014,1,23,23-01-2014,18.34444444,,57.65833333,,2.753402778,,422.2430556,,111.2291667,,313.9930556,,310.9305556,0
140124,2014,1,24,24-01-2014,19.13472222,,61.84513889,,2.744236111,,499,,46.11805556,,360.9652778,,452.7152778,0
140125,2014,1,25,25-01-2014,20.54513889,,45.33194444,,2.674513889,,499.7916667,,43.09722222,,362.8055556,,456.6736111,0
140126,2014,1,26,26-01-2014,19.78402778,,51.72569444,,2.554513889,,483.2569444,,54.47916667,,358.1180556,,428.7430556,0
140127,2014,1,27,27-01-2014,16.89583333,,64.01666667,,2.764930556,,474.0277778,,73.13888889,,349.6666667,,400.9861111,0
140128,2014,1,28,28-01-2014,19.45694444,,59.79097222,,2.42375,,481.0972222,,53.40277778,,354.3888889,,427.6597222,0
140129,2014,1,29,29-01-2014,22.68958333,,44.475,,2.960347222,,497.6041667,,40.1875,,357.9027778,,457.25,0
140130,2014,1,30,30-01-2014,22.5625,,45.27361111,,3.302847222,,492.8819444,,40.61111111,,354.5,,452.0763889,0
140131,2014,1,31,31-01-2014,22.28333333,,48.49097222,,3.050972222,,495.7222222,,36.68055556,,356.0347222,,458.9444444,0
140201,2014,2,1,01-02-2014,20.62569444,,46.56666667,,3.147847222,,464.0763889,,57.05555556,,338.4722222,,406.9861111,0
140202,2014,2,2,02-02-2014,18.6125,,40.05416667,,2.942708333,,496.2986111,,36.13888889,,353.4861111,,460.0486111,0
140203,2014,2,3,03-02-2014,19.11319444,,47.22152778,,2.780555556,,499.375,,32.19444444,,353.8402778,,467.1388889,0
140204,2014,2,4,04-02-2014,19.48541667,,45.56111111,,3.057430556,,491.7708333,,36.02777778,,349.1388889,,455.6666667,0
140205,2014,2,5,05-02-2014,18.01319444,,54.13611111,,2.866666667,,495.0277778,,34.36805556,,349.9861111,,460.5625,0
140206,2014,2,6,06-02-2014,19.47013889,,52.17777778,,2.896875,,489.0277778,,36.44444444,,346.7847222,,452.5694444,0
140207,2014,2,7,07-02-2014,19.96597222,,43.05347222,,2.638402778,,483.7152778,,38.27777778,,344.4791667,,445.3125,0
140208,2014,2,8,08-02-2014,19.65902778,,44.72569444,,2.916944444,,488.2361111,,36.54861111,,345.8333333,,451.5902778,0
140209,2014,2,9,09-02-2014,21.04027778,,50.40833333,,2.8325,,481.5069444,,36.44444444,,342.2361111,,444.9375,0
140210,2014,2,10,10-02-2014,21.06180556,,53.56111111,,2.862430556,,474.5486111,,39.36805556,,336.6736111,,435.0347222,0
140211,2014,2,11,11-02-2014,20.87777778,,56.98055556,,2.560555556,,474.8333333,,40.8125,,336.9652778,,433.9583333,0
140212,2014,2,12,12-02-2014,22.75763889,,42.54930556,,2.999375,,473.1458333,,38.41666667,,335.2708333,,434.5625,0
140213,2014,2,13,13-02-2014,20.94236111,,42.17986111,,3.6475,,454.5277778,,43.03472222,,326.7986111,,411.4444444,0
140214,2014,2,14,14-02-2014,17.23263889,,73.69236111,,2.510625,,430.0208333,,57.71527778,,320.125,,372.4305556,0
140215,2014,2,15,15-02-2014,15.20486111,,78.90625,,2.267638889,,214.2222222,,66.97222222,,159.0486111,,147.2847222,0
140216,2014,2,16,16-02-2014,18.65277778,,60.09097222,,2.390833333,,398.3958333,,47.59722222,,301.5416667,,350.6388889,0
140217,2014,2,17,17-02-2014,20.87916667,,48.8875,,2.979166667,,471.1527778,,36.92361111,,329.7222222,,434.1597222,0
140218,2014,2,18,18-02-2014,19.89305556,,59.10625,,2.598402778,,458.0277778,,46.27083333,,325.8055556,,411.75,0
140219,2014,2,19,19-02-2014,20.63472222,,55.99513889,,2.782361111,,452.1319444,,44.32638889,,318.8333333,,407.7986111,0
140220,2014,2,20,20-02-2014,20.98611111,,47.63541667,,2.971111111,,455.3680556,,40.75,,319.6944444,,414.5416667,0
140221,2014,2,21,21-02-2014,21.375,,40.56875,,3.141111111,,452.4444444,,39.32638889,,316.0208333,,413.0277778,0
140222,2014,2,22,22-02-2014,21.64930556,,32.06458333,,2.854513889,,466.1319444,,32.625,,322.8263889,,433.4097222,0
140223,2014,2,23,23-02-2014,19.55138889,,41.30486111,,2.700208333,,460.1180556,,37.74305556,,319.5833333,,422.2638889,0
140224,2014,2,24,24-02-2014,14.54791667,,72.42430556,,2.5925,,426.0694444,,58.75,,308.9652778,,367.1944444,0
140225,2014,2,25,25-02-2014,16.90763889,,61.98333333,,2.123680556,,335.7152778,,88.61111111,,244.4444444,,247.0277778,0
140226,2014,2,26,26-02-2014,22.02847222,,33.45138889,,3.259305556,,464.4305556,,28.89583333,,317.5,,435.5347222,0
140227,2014,2,27,27-02-2014,21.47847222,,36.36666667,,3.117569444,,442.7916667,,32.45833333,,309.8611111,,410.2291667,0
140228,2014,2,28,28-02-2014,18.61805556,,49.68680556,,2.852708333,,430.8958333,,41.59027778,,299.6597222,,389.2291667,0
140301,2014,3,1,01-03-2014,15.95069444,,60.91180556,,2.299027778,,297.7847222,,49.90277778,,234.4236111,,247.7638889,0
140302,2014,3,2,02-03-2014,16.95416667,,65.91180556,,2.467916667,,433.1041667,,37.32638889,,301.0625,,395.7430556,0
140303,2014,3,3,03-03-2014,18.32222222,,60.90347222,,2.390277778,,424.5972222,,39.60416667,,292.2777778,,384.8958333,0
140304,2014,3,4,04-03-2014,19.46944444,,53.92638889,,2.500208333,,428.0069444,,36.58333333,,293.5625,,391.3680556,0
140305,2014,3,5,05-03-2014,20.00694444,,51.92986111,,2.995208333,,368.2916667,,65.96527778,,275.7638889,,302.3194444,0
