8484759;27092018;1;MSCUWU233950;01092018;MSC GAYANE;170264                   
8484759;27092018;2;MSCUWU233877;01092018;MSC GAYANE;170264                   
8484759;27092018;4;MSCUWU238793;01092018;MSC GAYANE;170264                   
8502194;27092018;1;1162018CH;06092018;;                                      
8504565;27092018;1;CLL549-18E;22092018;CAP SAN TAINARO;170531                
8461186;27092018;1;023-67461553;15082018;LAN CARGO S.A.;743571               
8498517;27092018;2;ONEYSCLU10351716;06092018;MSC FAUSTINA;170108             
8498517;27092018;4;ONEYSCLU10351720;06092018;MSC FAUSTINA;170108             
8420631;27092018;1;D18CHL004091;26072018;CAUTIN;168683                       
8472849;27092018;1;ABTBABTB8S026290;27082018;JPO CAPRICORNUS;169404          
8484132;25092018;1;2018-0534VAP-BUN;08092018;CAP SAN SOUNIO;170312           
8494029;20092018;1;03341/18-CH;30082018;;                                    
8522625;20092018;1;1821;24082018;;                                           
8493731;25092018;1;045-04348094;05092018;LA704;746390                        
8497317;25092018;1;045-04348201;04092018;LA572;746355                        
8468270;03092018;1;045-04732582;17082018;LATAM AIRLINES GROUP;744035         
8430219;03092018;1;;00000000;ENERGY PATRIOT;168539                           
8455414;04092018;1;D18CHL004368;17082018;MOL BELLWETHER;169654               
8486813;04092018;1;125/2018;28082018;;                                       
8473695;04092018;1;MSCUWU224033;27082018;MSC NITYA B;168745                  
8465573;06092018;1;SNG0248303;19082018;JPO LIBRA;169916                      
8455586;06092018;1;MSCUWU226640;27082018;MOL BENEFACTOR;170131               
8467679;06092018;1;MSCUWU231202;30082018;MSC GAYANE;169116                   
8478703;07092018;1;SCL003733;24082018;AMERICAN AIRLINES;740410               
8489856;08092018;1;ONEYSCLU09212400;04092018;COCHRANE;169861                 
8463082;08092018;1;MSCUWU142805;27082018;MSC NITYA B;168745                  
8489839;11092018;2;MSCUWU237142;01092018;MSC GAYANE;170264                   
8480947;11092018;1;SNG0248393;01092018;SPIRIT OF LISBON;169398               
8513402;12092018;6;14;28082018;;                                             
8513403;12092018;1;4;31072018;;                                              
8492342;12092018;1;SNG0248953;02092018;DOMINGO;170543                        
8469958;10092018;1;MSCUWU226541;27082018;MSC NITYA B;168745                  
8480590;11092018;1;(H)T&C2018/103;30082018;MOL BENEFACTOR;169662             
8460851;10092018;1;SUDUB8SCL034401X;27082018;JPO CAPRICORNUS;169404          
8481790;10092018;1;014-49052242;26082018;AIR CANADA;740041                   
8474662;11092018;1;BBHY1226003PG04;27082018;BBC VELA;170288                  
8430728;11092018;1;550/2018;25072018;;                                       
8481462;11092018;1;SUDUB8603A2WU99M;27082018;MAERSK SANTANA;170033           
8470583;11092018;1;MSCUWU155328;23082018;MSC NITYA B;169117                  
8449626;11092018;1;ARGEM20170594;10082018;CMA CGM NIAGARA;169466             
8464937;11092018;1;045-03563265;15082018;LAN CHILE S.A.;743387               
8468921;11092018;1;045-04747610;17082018;LATAM AIRLINES GROUP;744114         
8468866;11092018;1;729-69394500;18082018;AVIANCA;740214                      
8470438;12092018;1;BQEGCLS172314;23082018;MSC NATASHA;170110                 
8448075;12092018;1;BQEGCLS171498;11082018;MSC SHUBA B;168741                 
8451657;12092018;1;CL.163.003942;06082018;;                                  
8467855;12092018;1;MSCUWU220312;22082018;COPIAPO;169606                      
8469739;12092018;1;MSCUWU220288;22082018;COPIAPO;169606                      
8490236;12092018;1;MSCUWU193139;04092018;COCHRANE;169861                     
8499939;12092018;1;5489CH18;03092018;;                                       
8475952;12092018;1;HLCUSCL180835698;23082018;MOL BELIEF;169951               
8475952;12092018;2;HLCUSCL180835716;23082018;MOL BELIEF;169951               
8438044;12092018;1;ABTBABTB8S026213;11082018;MSC SHUBA B;168741              
8456517;12092018;1;HLCUSCL180823133;14082018;NORDIC STRALSUND;169394         
8478772;12092018;1;HLCUSCL180846664;29082018;MOL BELIEF;170122               
8489270;12092018;1;HLCUSCL180861155;04092018;MSC FAUSTINA;169406             
8485882;13092018;1;MSCUWU121007;30082018;MSC GAYANE;169116                   
8481813;13092018;1;EGLV731800073252;31082018;CMA CGM OHIO;170178             
8517516;13092018;1;356;06092018;;                                            
8482586;14092018;1;MSCUWU236326;01092018;MSC GAYANE;170264                   
8472589;14092018;1;MSCUWU226020;27082018;MSC NITYA B;168745                  
8479609;14092018;1;COSU8017296660;05092018;LOUISIANA TRADER;170028           
8499600;14092018;1;CL.261.602.308;04092018;;                                 
8453071;14092018;1;SUDUB8603A2V6HGZ;11082018;DUBLIN EXPRESS;169296           
8494326;14092018;1;180-44017385;03092018;KOREAN AIR;749510                   
8473602;14092018;1;COSU8017291210;26082018;XIN MEI ZHOU;169146               
8493297;14092018;1;MSCUWU158256;07092018;MSC MADHU B;169286                  
8490675;14092018;1;MSCUWU240856;07092018;MSC MADHU B;169286                  
8461171;15092018;1;MSCUWU213317;17082018;MSC ANZU;169115                     
8478490;20092018;1;SUDUB8603A2VPU4U;27082018;SOROE MAERSK;169380             
8500557;20092018;1;369-71398073;05092018;ATLAS AIR CARGO AGEN;750202         
8491959;24092018;1;574/2018;30082018;;                                       
8486232;20092018;1;NGCH170303053;04092018;MSC FAUSTINA;169406                
8514667;24092018;1;ONEYSCLU10597501;21092018;MSC MARIA SAVERIA;169803        
8508346;24092018;1;SCL726493;15092018;MSC FLAVIA;170860                      
8491958;24092018;1;570/2018;30082018;;                                       
8491961;24092018;1;2410/2018;30082018;;                                      
8491963;24092018;1;87/2018;30082018;;                                        
8357541;25092018;1;NUL2LQN03DMM;13072018;NAVIOS ULYSSES;167634               
8499536;25092018;1;MSCUWU193832;09092018;MSC MADHU B;169285                  
8499103;25092018;1;MSCUWU243330;09092018;MSC MADHU B;169285                  
8497621;25092018;1;MSCUWU193873;09092018;MSC MADHU B;169285                  
8497620;25092018;1;MSCUWU244361;09092018;MSC MADHU B;169285                  
8495234;25092018;1;MSCUWU243348;09092018;MSC MADHU B;169285                  
8501180;25092018;1;MSCUWU190267;09092018;MSC MADHU B;169285                  
8490765;25092018;1;578204028;03092018;MARATHOPOLIS;170043                    
8486266;26092018;1;BQEGCLS173210;03092018;MARATHOPOLIS;170043                
8516189;26092018;1;BQEGCLS174014;22092018;CAP SAN TAINARO;170531             
8510201;27092018;3;MEDUSG058739;16092018;MSC AVNI;170417                     
8513578;27092018;1;OTCS83737956;16092018;MSC AVNI;170417                     
8510262;27092018;1;OTCS83737954;16092018;MSC AVNI;170417                     
8511315;27092018;1;OTCS83737952;16092018;MSC AVNI;170417                     
8466790;27092018;1;SUDUB8SCL034776X;29082018;JPO CAPRICORNUS;169908          
8535511;28092018;1;939;11092018;;                                            
8507668;28092018;2;SNG9168303A;22092018;CALLAO EXPRESS;170525                
