8391425;30072018;1;18-07001428;11072018;CAP SAN SOUNIO;168016                
8440274;30072018;1;267;05072018;;                                            
8411854;31072018;1;000000000000000000014-44335001;15072018;AC;733076         
8315358;03072018;1;MSCUWG855494;23052018;MSC NATASHA;166569                  
8364797;03072018;1;HLCUSCL180642455;24062018;MSC FLAVIA;167830               
8349337;03072018;1;7020-0302-806.013;14062018;CRISTINA STAR;167290           
8370012;03072018;1;21818CH;19062018;;                                        
8347412;11072018;1;965227258;12062018;MARGARETTE SCHULTE;166002              
8356597;11072018;1;MSCUWG852350;18062018;MSC FLAVIA;167249                   
8345891;12072018;1;045-03555860;13062018;LAN CHILE;730768                    
8356978;12072018;1;965156953;16062018;CCNI ARAUCO;167569                     
8377748;12072018;1;CL544401064;04072018;;                                    
8361120;13072018;1;SUDUB8603A2P2L2N;23062018;CARTAGENA EXPRESS;167588        
8346910;04072018;1;074-16864864;07062018;KLM;728740                          
8364907;04072018;1;HLCUSCL180653666;23062018;CARTAGENA EXPRESS;167588        
8368042;04072018;1;MSCUWG971895;26062018;MSC GAYANE;167738                   
8370294;04072018;1;SLD890354;26062018;E.R. TIANSHAN;167042                   
8377227;04072018;1;MSCUWG925354;30062018;MSC MADHU B;166608                  
8373159;04072018;1;SUDUB8603A2QHC4S;26062018;E.R. TIANSHAN;167042            
8339899;04072018;1;BQEGCLS168381;16062018;ELISABETH S;166989                 
8438964;30072018;1;14524;20072018;;                                          
8411657;30072018;1;HLCUSCL180725650;21072018;CAP SAN TAINARO;168758          
8411487;30072018;1;FTSEXP279BUN18;15072018;LIVERPOOL EXPRESS;168720          
8375795;30072018;1;USA-EM0718001;29062018;VALPARAISO EXPRESS;167612          
8390308;30072018;1;BQEGCLS169371;09072018;CMA CGM JEAN GABRIEL;168201        
8416144;30072018;1;SUDUB8603A2STGEL;23072018;SPIRIT OF LISBON;168301         
8400151;30072018;1;SLD888102;20072018;MARINER;168298                         
8437768;31072018;1;511/2018BO;28072018;;                                     
8416832;31072018;1;CL.212.000.623;17072018;;                                 
8346881;05072018;1;139-37270892;06062018;AEROMEXICO;729295                   
8354380;06072018;1;SUDUB8SCL0251771;16062018;ELISABETH-S;166989              
8367135;06072018;1;HLCUSCL180638393;22062018;MSC FLAVIA;167651               
8364692;06072018;1;MSCUWG966382;22062018;COCHRANE;167394                     
8364685;06072018;1;MSCUWG966432;22062018;COCHRANE;167394                     
8332713;07072018;1;SUDUB8603A2MH12K;08062018;SOFIE MAERSK;165998             
8333839;07072018;1;MSCUWG843250;11062018;MSC FAUSTINA;167146                 
8363633;12072018;1;MSCUWG968271;23062018;MSC GAYANE;166607                   
8374328;12072018;1;HLCUSCL180648071;25062018;CELINA STAR;167756              
8378982;13072018;4;SNG9166540H;01072018;CMA CGM MUNDRA;167996                
8403052;13072018;1;306;06072018;;                                            
8370808;18072018;1;CL20180009743;19062018;;                                  
8421635;31072018;1;EGLV731800062366;25072018;CARIBEAN EXPRESS;168994         
8418161;31072018;1;SUDUB8SCL0308381;23072018;SPIRIT OF LISBON;168301         
8366122;10072018;1;MSCUWG920785;03072018;MSC MADHU B;167739                  
8364906;10072018;1;OTCS82537141;26062018;MSC GAYANE;167738                   
8342204;11072018;1;HLCUSCL180603770;06062018;COPIAPO;166687                  
8385903;13072018;1;SCL561800139;04072018;EVER ULTRA;168226                   
8392346;15072018;1;MSCUWG922633;10072018;MSC AVNI;167740                     
8371500;16072018;1;SLD889303;26062018;E R TIANSHAN;167042                    
8372846;16072018;1;SLD884161;26062018;E R TIANSHAN;167042                    
8391462;27072018;1;SUDUB8SCL028131X;11072018;JPO LIBRA;168276                
